year,population,suicides/100k pop,gdp_for_year ($),gdp_per_capita ($),sex_female,sex_male,age_15-24 years,age_25-34 years,age_35-54 years,age_5-14 years,age_55-74 years,age_75+ years,generation_Boomers,generation_G.I. Generation,generation_Generation X,generation_Generation Z,generation_Millenials,generation_Silent,continent_AF,continent_AS,continent_EU,continent_NA,continent_OC,continent_SA
2012,-0.13065169573264176,23.92,-0.12276927834477659,-0.013207857263089774,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012,0.1343780728001443,23.41,-0.12276927834477659,-0.013207857263089774,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2012,-0.1520475850577365,22.8,-0.12276927834477659,-0.013207857263089774,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2012,-0.10465662072546211,16.86,-0.12276927834477659,-0.013207857263089774,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012,0.13814975784007988,5.79,-0.12276927834477659,-0.013207857263089774,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2012,-0.14028848649788858,4.78,-0.12276927834477659,-0.013207857263089774,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012,-0.11846082436322009,4.49,-0.12276927834477659,-0.013207857263089774,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2012,-0.11433993763123138,3.72,-0.12276927834477659,-0.013207857263089774,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2012,-0.36175265974663096,2.33,-0.12276927834477659,-0.013207857263089774,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2012,-0.14122642281424505,0.62,-0.12276927834477659,-0.013207857263089774,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2012,-0.15322863324022953,0.56,-0.12276927834477659,-0.013207857263089774,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013,-0.4036854942640982,30.87,-0.115021661896125,0.014482301967748135,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2013,-0.14005687834781524,22.21,-0.115021661896125,0.014482301967748135,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2013,-0.12399308923710145,21.92,-0.115021661896125,0.014482301967748135,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013,0.13932160304972233,21.59,-0.115021661896125,0.014482301967748135,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2013,-0.10710895735201098,15.71,-0.115021661896125,0.014482301967748135,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013,0.14240050874451587,5.41,-0.115021661896125,0.014482301967748135,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2013,-0.12119052836596049,4.38,-0.115021661896125,0.014482301967748135,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013,-0.13442951608781106,3.94,-0.115021661896125,0.014482301967748135,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013,-0.10202840506221299,3.74,-0.115021661896125,0.014482301967748135,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2013,-0.35855922816747443,3.17,-0.115021661896125,0.014482301967748135,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2013,-0.1428553490088004,0.93,-0.115021661896125,0.014482301967748135,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2013,-0.15487289772286922,0.65,-0.115021661896125,0.014482301967748135,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014,-0.4016549605598683,33.62,-0.12726720388824198,-0.05206938092548944,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2014,-0.12773665408221577,22.9,-0.12726720388824198,-0.05206938092548944,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2014,0.14409692340664224,22.25,-0.12726720388824198,-0.05206938092548944,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,-0.1175809179034493,20.87,-0.12726720388824198,-0.05206938092548944,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,-0.1101467053071116,16.83,-0.12726720388824198,-0.05206938092548944,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,0.14632685485596839,5.25,-0.12726720388824198,-0.05206938092548944,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2014,-0.1288430559293651,4.47,-0.12726720388824198,-0.05206938092548944,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,-0.1244775235024314,4.27,-0.12726720388824198,-0.05206938092548944,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2014,-0.08945458776695266,3.48,-0.12726720388824198,-0.05206938092548944,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2014,-0.3551239629128551,1.76,-0.12726720388824198,-0.05206938092548944,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2014,-0.14419080262467565,0.94,-0.12726720388824198,-0.05206938092548944,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2014,-0.1561889228405043,0.73,-0.12726720388824198,-0.05206938092548944,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015,-0.39943090878764115,41.44,-0.1386764629009096,-0.11316774374076084,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2015,-0.11517050593099758,21.59,-0.1386764629009096,-0.11316774374076084,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2015,0.1487623193656245,21.14,-0.1386764629009096,-0.11316774374076084,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2015,-0.11193693916468708,21.04,-0.1386764629009096,-0.11316774374076084,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015,-0.11349607614845875,15.99,-0.1386764629009096,-0.11316774374076084,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015,0.14998324709713678,5.59,-0.1386764629009096,-0.11316774374076084,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2015,-0.07675371831872715,5.05,-0.1386764629009096,-0.11316774374076084,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2015,-0.12403450261492913,4.85,-0.1386764629009096,-0.11316774374076084,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015,-0.12803702889053378,4.76,-0.1386764629009096,-0.11316774374076084,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2015,-0.3512916916349864,4.46,-0.1386764629009096,-0.11316774374076084,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
2015,-0.15745382033119165,1.06,-0.1386764629009096,-0.11316774374076084,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015,-0.1455045269990981,0.71,-0.1386764629009096,-0.11316774374076084,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1985,-0.44005385350270704,17.02,-0.28252871240967153,-0.8192403316995646,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1985,-0.21207576494268643,11.13,-0.28252871240967153,-0.8192403316995646,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1985,0.12242673436297283,8.31,-0.28252871240967153,-0.8192403316995646,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1985,0.34393717811410296,8.02,-0.28252871240967153,-0.8192403316995646,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1985,0.15499503272869006,7.67,-0.28252871240967153,-0.8192403316995646,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1985,0.33128309044453463,3.73,-0.28252871240967153,-0.8192403316995646,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1985,0.11025835914940815,1.98,-0.28252871240967153,-0.8192403316995646,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1985,-0.4271185638849261,1.72,-0.28252871240967153,-0.8192403316995646,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1985,0.14282665751512538,1.29,-0.28252871240967153,-0.8192403316995646,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1985,-0.17746236149905917,1.04,-0.28252871240967153,-0.8192403316995646,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1985,0.40879257289732474,0.35,-0.28252871240967153,-0.8192403316995646,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1985,0.38734453339274333,0.3,-0.28252871240967153,-0.8192403316995646,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1986,-0.43938919435238627,10.32,-0.28249563728466204,-0.8206698427879634,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1986,0.3612950074628643,7.98,-0.28249563728466204,-0.8206698427879634,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1986,0.13508082203254113,7.96,-0.28249563728466204,-0.8206698427879634,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1986,-0.20655398123232935,7.81,-0.28249563728466204,-0.8206698427879634,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1986,0.16831377954857912,7.47,-0.28249563728466204,-0.8206698427879634,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1986,0.34838528165855726,3.77,-0.28249563728466204,-0.8206698427879634,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1986,0.12263124487076382,2.06,-0.28249563728466204,-0.8206698427879634,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1986,-0.1712247910114336,1.11,-0.28249563728466204,-0.8206698427879634,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1986,0.1558897662002757,1.06,-0.28249563728466204,-0.8206698427879634,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1986,0.40564822384003807,0.29,-0.28249563728466204,-0.8206698427879634,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1986,0.4275564119871493,0.28,-0.28249563728466204,-0.8206698427879634,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1986,-0.4261727027863927,0.0,-0.28249563728466204,-0.8206698427879634,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1987,0.4316064869558154,8.52,-0.2815113172711518,-0.8242171480813978,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1987,-0.204533673053489,8.23,-0.2815113172711518,-0.8242171480813978,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1987,-0.42466137013381716,7.62,-0.2815113172711518,-0.8242171480813978,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1987,0.1971019568159144,7.34,-0.2815113172711518,-0.8242171480813978,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1987,0.18479119116130024,5.73,-0.2815113172711518,-0.8242171480813978,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1987,0.4151597519192629,3.4,-0.2815113172711518,-0.8242171480813978,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1987,0.20628498989199992,1.09,-0.2815113172711518,-0.8242171480813978,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1987,0.2328567845311502,0.98,-0.2815113172711518,-0.8242171480813978,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1987,-0.16216932136458273,0.83,-0.2815113172711518,-0.8242171480813978,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1987,-0.40574184741993674,0.78,-0.2815113172711518,-0.8242171480813978,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1987,0.5315436142455058,0.41,-0.2815113172711518,-0.8242171480813978,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1987,0.4988451960692066,0.24,-0.2815113172711518,-0.8242171480813978,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1988,-0.42279572302649376,14.14,-0.2795580815391049,-0.8205110082225858,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1988,0.21778972850778278,7.94,-0.2795580815391049,-0.8205110082225858,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1988,-0.1981503888290623,7.76,-0.2795580815391049,-0.8205110082225858,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1988,0.4343090933162735,6.86,-0.2795580815391049,-0.8205110082225858,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1988,0.2142251103569856,5.96,-0.2795580815391049,-0.8205110082225858,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1988,0.41823584559457433,2.44,-0.2795580815391049,-0.8205110082225858,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1988,-0.4030111208646574,2.24,-0.2795580815391049,-0.8205110082225858,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1988,0.22741297045188844,1.5,-0.2795580815391049,-0.8205110082225858,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1988,0.2639055698239803,0.9,-0.2795580815391049,-0.8205110082225858,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1988,0.5505684598708986,0.35,-0.2795580815391049,-0.8205110082225858,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1988,-0.1543715913406465,0.32,-0.2795580815391049,-0.8205110082225858,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1988,0.5165918510209057,0.23,-0.2795580815391049,-0.8205110082225858,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1989,-0.4212169019063472,8.63,-0.2793327596486612,-0.8215169604699776,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1989,-0.19133303105184923,7.94,-0.2793327596486612,-0.8215169604699776,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1989,0.2384803122191333,6.98,-0.2793327596486612,-0.8215169604699776,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1989,0.24474651417784962,5.42,-0.2793327596486612,-0.8215169604699776,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1989,0.4363608449856867,5.38,-0.2793327596486612,-0.8215169604699776,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1989,0.4203591759417144,2.24,-0.2793327596486612,-0.8215169604699776,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1989,0.24876386746526913,1.6,-0.2793327596486612,-0.8215169604699776,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1989,-0.40051328065012504,1.44,-0.2793327596486612,-0.8215169604699776,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1989,0.29626066598532536,1.13,-0.2793327596486612,-0.8215169604699776,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1989,0.533692252767985,0.33,-0.2793327596486612,-0.8215169604699776,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1989,-0.14600890103893766,0.31,-0.2793327596486612,-0.8215169604699776,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1989,0.5688105415277214,0.29,-0.2793327596486612,-0.8215169604699776,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1990,-0.4199484254817735,10.39,-0.27882772432137237,-0.8217287398904811,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1990,-0.18402126912205138,7.56,-0.27882772432137237,-0.8217287398904811,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1990,0.43921555603631435,6.17,-0.27882772432137237,-0.8217287398904811,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1990,0.2593416622044893,6.09,-0.27882772432137237,-0.8217287398904811,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1990,0.2760598849401343,5.23,-0.27882772432137237,-0.8217287398904811,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1990,0.42298943671004147,2.71,-0.27882772432137237,-0.8217287398904811,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1990,0.27046319925629875,1.41,-0.27882772432137237,-0.8217287398904811,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1990,0.32970273549557966,1.28,-0.27882772432137237,-0.8217287398904811,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1990,-0.1370285890037,1.07,-0.27882772432137237,-0.8217287398904811,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1990,-0.39825855230172924,1.05,-0.27882772432137237,-0.8217287398904811,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1990,0.5848835336112858,0.29,-0.27882772432137237,-0.8217287398904811,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1990,0.5489037443374799,0.18,-0.27882772432137237,-0.8217287398904811,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1991,0.4409288428153335,7.84,-0.2781636213003855,-0.8216228501802294,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1991,-0.17709986662399962,7.73,-0.2781636213003855,-0.8216228501802294,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1991,0.28110694863428154,7.34,-0.2781636213003855,-0.8216228501802294,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1991,-0.4177144038222915,6.64,-0.2781636213003855,-0.8216228501802294,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1991,0.3089888887139679,5.73,-0.2781636213003855,-0.8216228501802294,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1991,0.4261537255418377,2.85,-0.2781636213003855,-0.8216228501802294,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1991,0.29319837676928984,1.8,-0.2781636213003855,-0.8216228501802294,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1991,0.36469243827354236,1.1,-0.2781636213003855,-0.8216228501802294,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1991,-0.39528727026166066,1.0,-0.2781636213003855,-0.8216228501802294,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1991,-0.12877556746179405,0.75,-0.2781636213003855,-0.8216228501802294,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1991,0.5999912360980766,0.57,-0.2781636213003855,-0.8216228501802294,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1991,0.5631036758078134,0.22,-0.2781636213003855,-0.8216228501802294,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1992,-0.17636311751968253,9.35,-0.272632540711533,-0.8048922759604497,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1992,-0.41643288985284616,9.27,-0.272632540711533,-0.8048922759604497,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1992,0.27547728563106466,8.59,-0.272632540711533,-0.8048922759604497,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1992,0.3907700843982426,8.12,-0.272632540711533,-0.8048922759604497,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1992,0.3103463272094307,5.88,-0.272632540711533,-0.8048922759604497,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1992,0.3800077189257411,3.33,-0.272632540711533,-0.8048922759604497,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1992,0.29472683717689285,1.77,-0.272632540711533,-0.8048922759604497,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1992,0.3637235697428825,1.47,-0.272632540711533,-0.8048922759604497,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1992,-0.13535876070758643,0.46,-0.272632540711533,-0.8048922759604497,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1992,0.4963486340453479,0.45,-0.272632540711533,-0.8048922759604497,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1992,0.5298372296961247,0.43,-0.272632540711533,-0.8048922759604497,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1992,-0.4014524951571552,0.36,-0.272632540711533,-0.8048922759604497,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1993,-0.414617859096201,9.87,-0.2681451246046756,-0.7953092571826644,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1993,-0.16889848398531093,9.12,-0.2681451246046756,-0.7953092571826644,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1993,0.3917670731237238,8.26,-0.2681451246046756,-0.7953092571826644,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1993,0.2993027597887165,7.49,-0.2681451246046756,-0.7953092571826644,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1993,0.3430168808290434,6.75,-0.2681451246046756,-0.7953092571826644,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1993,0.3803400485009015,3.03,-0.2681451246046756,-0.7953092571826644,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1993,0.3179132159976978,1.72,-0.2681451246046756,-0.7953092571826644,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1993,-0.12687157463425983,1.19,-0.2681451246046756,-0.7953092571826644,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1993,0.3991805790311476,1.06,-0.2681451246046756,-0.7953092571826644,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1993,0.5421589877905326,0.53,-0.2681451246046756,-0.7953092571826644,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1993,0.507622275787327,0.21,-0.2681451246046756,-0.7953092571826644,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1993,-0.3990494966906109,0.0,-0.2681451246046756,-0.7953092571826644,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1994,-0.4126750092721865,13.45,-0.25032675318626896,-0.7529004282268306,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1994,0.3952948793831186,9.23,-0.25032675318626896,-0.7529004282268306,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1994,-0.16110152087577895,9.06,-0.25032675318626896,-0.7529004282268306,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1994,0.31944704480613034,7.98,-0.25032675318626896,-0.7529004282268306,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1994,0.37711900800319315,6.51,-0.25032675318626896,-0.7529004282268306,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1994,0.38310094035608,3.89,-0.25032675318626896,-0.7529004282268306,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1994,0.33739284186479085,1.86,-0.25032675318626896,-0.7529004282268306,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1994,-0.11812875042619445,1.37,-0.25032675318626896,-0.7529004282268306,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1994,0.4361714171278453,1.24,-0.25032675318626896,-0.7529004282268306,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1994,-0.3964675515297495,0.68,-0.25032675318626896,-0.7529004282268306,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1994,0.5189214813427798,0.36,-0.25032675318626896,-0.7529004282268306,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1994,0.5544551820714666,0.32,-0.25032675318626896,-0.7529004282268306,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1995,-0.41098063971513804,11.39,-0.24289437542229345,-0.7449586999579477,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1995,-0.14417162976457024,8.59,-0.24289437542229345,-0.7449586999579477,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1995,0.35200537328459275,7.85,-0.24289437542229345,-0.7449586999579477,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1995,0.4633754048742045,7.41,-0.24289437542229345,-0.7449586999579477,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1995,0.4485788139973907,5.92,-0.24289437542229345,-0.7449586999579477,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1995,0.4493158187398425,3.22,-0.24289437542229345,-0.7449586999579477,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1995,0.37099340701858313,1.67,-0.24289437542229345,-0.7449586999579477,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1995,0.5153982765698104,1.63,-0.24289437542229345,-0.7449586999579477,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1995,-0.08917773166703058,1.07,-0.24289437542229345,-0.7449586999579477,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1995,0.635375644156076,0.35,-0.24289437542229345,-0.7449586999579477,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1995,-0.3853115033297503,0.3,-0.24289437542229345,-0.7449586999579477,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1995,0.5946992710708496,0.24,-0.24289437542229345,-0.7449586999579477,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1996,-0.4079689668497808,13.26,-0.23969349627313966,-0.7403524975619957,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1996,-0.13591298418370007,9.44,-0.23969349627313966,-0.7403524975619957,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
